"crash_date_time","collision_type","weather","surface_condition","light","driver_at_fault","injury_severity","vehicle_first_impact_location","vehicle_body_type","vehicle_movement","vehicle_going_dir","speed_limit","vehicle_year","vehicle_make","vehicle_model","latitude","longitude","location"
"08/08/2020 01:53:00 PM","SINGLE VEHICLE","CLOUDY","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","ONE OCLOCK","(SPORT) UTILITY VEHICLE","MAKING RIGHT TURN","North","25","2011","FORD","TK","39.133515","-77.15805833","(39.133515, -77.15805833)"
"08/08/2020 11:08:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","West","30","2019","TOYOTA","HIGHLANDER","38.97277283","-77.14873267","(38.97277283, -77.14873267)"
"08/07/2020 10:19:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DARK NO LIGHTS","Yes","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","30","2016","HYUNDAI","SONATA","39.07522015","-77.0828454","(39.07522015, -77.0828454)"
"08/07/2020 07:55:00 PM","SAME DIRECTION SIDESWIPE","CLOUDY","DRY","DAWN","Yes","NO APPARENT INJURY","TWO OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","35","2006","BMW","4S","39.27304118","-77.20423649","(39.27304118, -77.20423649)"
"08/07/2020 06:03:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWO OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","35","2005","CHEVY","COLORADO","39.05688333","-77.04990667","(39.05688333, -77.04990667)"
"08/07/2020 04:52:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","40","2020","TOYOTA","COROLLA","38.99988867","-76.9910855","(38.99988867, -76.9910855)"
"08/07/2020 04:29:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","THREE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","30","2017","HYUNDAI","4S","39.14786902","-77.20598233","(39.14786902, -77.20598233)"
"08/07/2020 01:00:00 PM","SINGLE VEHICLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWO OCLOCK","PICKUP TRUCK","MOVING CONSTANT SPEED","North","35","2001","GMC","SIERRA","39.1329905","-76.99348983","(39.1329905, -76.99348983)"
"08/07/2020 10:15:00 AM","SINGLE VEHICLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STARTING FROM LANE","West","25","2015","AUDI","4DR","39.00013798","-77.00635538","(39.00013798, -77.00635538)"
"08/07/2020 09:25:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","35","2006","HONDA","ACCORD","39.05710033","-77.07367267","(39.05710033, -77.07367267)"
"08/07/2020 01:24:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DARK LIGHTS ON","No","SUSPECTED MINOR INJURY","ONE OCLOCK","PASSENGER CAR","ACCELERATING","West","30","2004","CHEVROLET","TAHOE","39.05893667","-76.969515","(39.05893667, -76.969515)"
"08/06/2020 05:46:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","North","35","2014","HOND","CR-V","39.007872","-77.03990117","(39.007872, -77.03990117)"
"08/06/2020 03:23:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","SUSPECTED SERIOUS INJURY","ELEVEN OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","North","50","2011","FORD","ESCAPE","39.18546167","-77.150805","(39.18546167, -77.150805)"
"08/06/2020 10:54:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","30","2018","NISS","TK","39.17849167","-77.23848","(39.17849167, -77.23848)"
"08/06/2020 01:16:00 AM","SINGLE VEHICLE","CLEAR","DRY","DARK -- UNKNOWN LIGHTING","Yes","NO APPARENT INJURY","TWELVE OCLOCK","POLICE VEHICLE/NON EMERGENCY","MOVING CONSTANT SPEED","South","45","2016","FORD","INTERCEPTOR","39.06452955","-77.07397065","(39.06452955, -77.07397065)"
"08/05/2020 06:22:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","West","35","2016","DODGE","CHARGER","39.11139017","-76.92912333","(39.11139017, -76.92912333)"
"08/05/2020 03:37:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","North","40","2001","MAZDA","TRIBUTE","39.11183793","-77.18704013","(39.11183793, -77.18704013)"
"08/05/2020 03:10:00 PM","ANGLE MEETS LEFT TURN","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","40","1999","FORD","LINCOLN","39.05618307","-77.0826618","(39.05618307, -77.0826618)"
"08/05/2020 08:23:00 AM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWO OCLOCK","PASSENGER CAR","MAKING LEFT TURN","East","35","2008","HYUN","4S","39.07570333","-76.94122167","(39.07570333, -76.94122167)"
"08/04/2020 08:26:00 PM","HEAD ON","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","40","2017","NISSAN","4D","39.16141468","-77.2227116","(39.16141468, -77.2227116)"
"08/04/2020 06:27:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","40","2012","HONDA","CIVIC","39.18659833","-77.25329333","(39.18659833, -77.25329333)"
"08/04/2020 05:25:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STARTING FROM LANE","West","40","2018","TOYOTA","CAMRY","39.06232783","-76.96094467","(39.06232783, -76.96094467)"
"08/04/2020 04:10:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","NINE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","30","2007","HONDA","ODYSSEY","39.14862767","-77.21197665","(39.14862767, -77.21197665)"
"08/04/2020 02:00:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","UNKNOWN","MOTORCYCLE","ACCELERATING","North","40","2015","UNK","UNK","39.19192433","-77.24238837","(39.19192433, -77.24238837)"
"08/04/2020 11:00:00 AM","OTHER","RAINING","WET","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","North","25","2015","KIA","TK","39.06505084","-77.11817933","(39.06505084, -77.11817933)"
"08/04/2020 05:45:00 AM","OTHER","RAINING","WET","DARK LIGHTS ON","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","30","2019","NISSAN","TK","39.15013928","-77.20455055","(39.15013928, -77.20455055)"
"08/04/2020 04:27:00 AM","SAME DIR REAR END","RAINING","WET","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","35","1997","HOND","4S","39.02974737","-77.07596063","(39.02974737, -77.07596063)"
"08/03/2020 08:30:00 PM","STRAIGHT MOVEMENT ANGLE","RAINING","WET","DARK LIGHTS ON","No","NO APPARENT INJURY","EIGHT OCLOCK","PASSENGER CAR","ACCELERATING","East","40","2014","TOYOTA","CAMRY","39.1203","-77.18072","(39.1203, -77.18072)"
"08/03/2020 06:30:00 PM","STRAIGHT MOVEMENT ANGLE","RAINING","WET","DAYLIGHT","No","POSSIBLE INJURY","ELEVEN OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","40","2005","NISSAN","ALTIMA","39.12115167","-76.98906667","(39.12115167, -76.98906667)"
"08/03/2020 05:12:00 PM","STRAIGHT MOVEMENT ANGLE","RAINING","WET","DAYLIGHT","No","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","40","2005","TOYT","TK","39.23088833","-77.25484667","(39.23088833, -77.25484667)"
"08/03/2020 12:16:00 PM","ANGLE MEETS LEFT TURN","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWO OCLOCK","CARGO VAN/LIGHT TRUCK 2 AXLES (OVER 10,000LBS (4,536 KG))","MAKING LEFT TURN","North","40","2020","FORD","F350","39.12422165","-77.17601482","(39.12422165, -77.17601482)"
"08/02/2020 10:55:00 PM","SAME DIR REAR END","N/A","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","South","25","2014","LEX","RX350","39.18526","-77.260145","(39.18526, -77.260145)"
"08/02/2020 04:18:00 PM","OPPOSITE DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","25","2004","HONDA","2S","39.09700051","-77.12472546","(39.09700051, -77.12472546)"
"08/02/2020 03:55:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","NINE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","40","2019","TOYOTA","CAMRY","39.21546833","-77.35630667","(39.21546833, -77.35630667)"
"08/01/2020 11:26:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","West","45","2008","FORD","CN","39.19064167","-77.24790833","(39.19064167, -77.24790833)"
"08/01/2020 09:01:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","No","SUSPECTED MINOR INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","STOPPED IN TRAFFIC LANE","South","50","2019","BMW","X5","39.058285","-76.96808833","(39.058285, -76.96808833)"
"08/01/2020 08:50:00 PM","SAME DIR REAR END","N/A","DRY","DUSK","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STARTING FROM LANE","West","35","2014","ACURA","MDX","39.1403312","-77.21027281","(39.1403312, -77.21027281)"
"08/01/2020 06:45:00 PM","SAME DIRECTION SIDESWIPE","RAINING","WET","DAYLIGHT","No","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MAKING LEFT TURN","East","45","2006","HOND","CIVIC","39.05714873","-77.07334749","(39.05714873, -77.07334749)"
"08/01/2020 01:41:00 PM","SAME DIR REAR END","CLOUDY","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","35","2015","TOYOTA SCION","TC","39.02951667","-77.076115","(39.02951667, -77.076115)"
"08/01/2020 10:41:00 AM","HEAD ON","RAINING","WET","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","CARGO VAN/LIGHT TRUCK 2 AXLES (OVER 10,000LBS (4,536 KG))","STOPPED IN TRAFFIC LANE","South","35","2020","HINO","155","39.05586181","-76.96633206","(39.05586181, -76.96633206)"
"08/01/2020 01:19:00 AM","STRAIGHT MOVEMENT ANGLE","N/A","WET","DARK LIGHTS ON","Yes","POSSIBLE INJURY","FOUR OCLOCK","PASSENGER CAR","ACCELERATING","East","35","2017","TOYOTA","PRIUS","38.99948511","-77.03197983","(38.99948511, -77.03197983)"
"07/31/2020 11:38:00 PM","SAME DIR REAR END","CLEAR","WET","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","45","2003","HONDA","4S","39.09596107","-77.00185797","(39.09596107, -77.00185797)"
"07/31/2020 09:15:00 PM","SINGLE VEHICLE","N/A","DRY","DARK LIGHTS ON","Yes","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","ACCELERATING","East","35","2005","CHEVY","IMPALA","39.173595","-77.26528","(39.173595, -77.26528)"
"07/31/2020 08:20:00 PM","OTHER","N/A","WET","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TEN OCLOCK","VAN","STOPPED IN TRAFFIC LANE","East","30","2017","FORD","VAN","39.05258333","-76.9534","(39.05258333, -76.9534)"
"07/31/2020 04:17:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","SEVEN OCLOCK","MEDIUM/HEAVY TRUCKS 3 AXLES (OVER 10,000LBS (4,536KG))","MOVING CONSTANT SPEED","North","45","2016","AUTO","DT","39.14399167","-77.15031","(39.14399167, -77.15031)"
"07/31/2020 02:22:00 PM","OTHER","N/A","DRY","DAYLIGHT","No","NO APPARENT INJURY","FIVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","50","1991","HONDA","ACCORD","39.09072967","-77.1276215","(39.09072967, -77.1276215)"
"07/31/2020 11:30:00 AM","HEAD ON LEFT TURN","RAINING","WET","DAYLIGHT","Yes","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","45","2005","TOYOTA","COROLLA","39.03330933","-76.98587117","(39.03330933, -76.98587117)"
"07/31/2020 06:55:00 AM","HEAD ON LEFT TURN","RAINING","WET","DAYLIGHT","Unknown","POSSIBLE INJURY","TWELVE OCLOCK","CARGO VAN/LIGHT TRUCK 2 AXLES (OVER 10,000LBS (4,536 KG))","MAKING LEFT TURN","East","35","2010","HINO","258LP","39.056279","-77.0821735","(39.056279, -77.0821735)"
"07/31/2020 05:25:00 AM","STRAIGHT MOVEMENT ANGLE","RAINING","WET","DARK LIGHTS ON","No","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","35","2002","FORD","F150","38.99956667","-77.03161333","(38.99956667, -77.03161333)"
"07/30/2020 11:33:00 PM","SINGLE VEHICLE","RAINING","WET","DARK LIGHTS ON","Unknown","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","35","2006","MERZ","2S","39.13733","-77.25701667","(39.13733, -77.25701667)"
"07/30/2020 09:27:00 PM","SINGLE VEHICLE","RAINING","WET","DARK NO LIGHTS","Yes","NO APPARENT INJURY","ELEVEN OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","25","2010","HOND","CP","39.03906583","-77.08736917","(39.03906583, -77.08736917)"
"07/30/2020 06:15:00 PM","STRAIGHT MOVEMENT ANGLE","CLOUDY","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","35","2016","TOYT","4S","39.16061801","-77.16280099","(39.16061801, -77.16280099)"
"07/30/2020 05:23:00 PM","SAME DIRECTION SIDESWIPE","N/A","DRY","DAYLIGHT","No","NO APPARENT INJURY","FIVE OCLOCK","TRANSIT BUS","MOVING CONSTANT SPEED","North","35","2013","NEW FLYER","TBU","39.01470017","-77.04222883","(39.01470017, -77.04222883)"
"07/30/2020 04:10:00 PM","SAME DIR REAR END","CLOUDY","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","STOPPED IN TRAFFIC LANE","South","40","2015","TOYOTA","RAV4","39.23296167","-77.27172833","(39.23296167, -77.27172833)"
"07/30/2020 11:42:00 AM","SINGLE VEHICLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","Unknown","30","2008","CHEVY","4DR","39.15748333","-77.191685","(39.15748333, -77.191685)"
"07/30/2020 06:30:00 AM","SAME DIRECTION SIDESWIPE","N/A","DRY","DAYLIGHT","No","NO APPARENT INJURY","FOUR OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","40","2018","NISSAN","VAN","39.20852333","-77.24095333","(39.20852333, -77.24095333)"
"07/29/2020 08:26:00 PM","OPPOSITE DIRECTION SIDESWIPE","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","TEN OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","20","2010","HONDA","4S","39.13967016","-77.19650617","(39.13967016, -77.19650617)"
"07/29/2020 06:51:00 PM","OTHER","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","NINE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","45","2013","NISS","4S","39.14744367","-77.16944133","(39.14744367, -77.16944133)"
"07/29/2020 03:12:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","0","2007","SUBARU","OUTBACK","39.07117053","-77.13945491","(39.07117053, -77.13945491)"
"07/29/2020 02:35:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","South","30","2000","TOYT","4S","39.06934833","-77.10477833","(39.06934833, -77.10477833)"
"07/29/2020 12:35:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","40","2004","HONDA","ODYSSEY","39.13408333","-77.00363333","(39.13408333, -77.00363333)"
"07/29/2020 12:12:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","South","35","2009","MINI","2S","39.01553233","-77.07927617","(39.01553233, -77.07927617)"
"07/29/2020 10:26:00 AM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","25","2017","KIA","4S","39.1038155","-77.17832583","(39.1038155, -77.17832583)"
"07/29/2020 07:50:00 AM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TWO OCLOCK","PICKUP TRUCK","CHANGING LANES","West","35","2007","FORD","F250","38.99331224","-76.99191299","(38.99331224, -76.99191299)"
"07/28/2020 05:17:00 PM","HEAD ON LEFT TURN","CLEAR","DRY","DAYLIGHT","No","SUSPECTED MINOR INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","35","2014","SUBARU","FORRESTER","39.05691667","-77.161624","(39.05691667, -77.161624)"
"07/28/2020 04:55:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","ELEVEN OCLOCK","PASSENGER CAR","ACCELERATING","East","25","2017","KIA","TK","38.98815697","-77.09601972","(38.98815697, -77.09601972)"
"07/28/2020 02:30:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","ELEVEN OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","25","2016","MERCEDES","4D","38.99004833","-77.09557833","(38.99004833, -77.09557833)"
"07/28/2020 12:43:00 PM","STRAIGHT MOVEMENT ANGLE","CLOUDY","DRY","DAYLIGHT","Yes","POSSIBLE INJURY","NINE OCLOCK","PASSENGER CAR","STARTING FROM LANE","South","25","2015","HOND","PILOT","39.06756","-77.065765","(39.06756, -77.065765)"
"07/28/2020 09:11:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","TEN OCLOCK","PASSENGER CAR","STOPPED IN TRAFFIC LANE","East","45","2019","TOYOTA","TK","39.08734217","-77.17644167","(39.08734217, -77.17644167)"
"07/28/2020 12:19:00 AM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","ACCELERATING","West","35","2009","HIUNDAI","ELANTRA","39.11166167","-76.92898167","(39.11166167, -76.92898167)"
"07/27/2020 08:50:00 PM","SAME DIRECTION SIDESWIPE","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWO OCLOCK","PICKUP TRUCK","ACCELERATING","North","35","2002","FORD","F150","39.17962872","-77.17968139","(39.17962872, -77.17968139)"
"07/27/2020 05:27:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","East","40","2013","TOYOTA","COROLLA","39.1193235","-77.031417","(39.1193235, -77.031417)"
"07/27/2020 02:50:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","ELEVEN OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","30","2001","NISSAN","MAXIMA","38.9844489","-76.9989623","(38.9844489, -76.9989623)"
"07/27/2020 12:44:00 PM","OTHER","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","UNKNOWN","PASSENGER CAR","PARKING","Unknown","30","2011","HONDA","INSIGHT","38.99661454","-77.02508286","(38.99661454, -77.02508286)"
"07/27/2020 11:19:00 AM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","SLOWING OR STOPPING","West","35","2015","TOYOTA","SUV","39.15005517","-77.21507975","(39.15005517, -77.21507975)"
"07/27/2020 07:57:00 AM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DAYLIGHT","No","NO APPARENT INJURY","FOUR OCLOCK","PICKUP TRUCK","MOVING CONSTANT SPEED","East","25","2001","TOYOTA","TACOMA","39.11729333","-77.18351","(39.11729333, -77.18351)"
"07/27/2020 02:09:00 AM","OTHER","CLEAR","DRY","DARK LIGHTS ON","Yes","SUSPECTED SERIOUS INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","35","2020","HONDA","4S","39.05016403","-77.05163365","(39.05016403, -77.05163365)"
"07/26/2020 09:20:00 PM","SAME DIR REAR END","CLEAR","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","North","35","2012","TOYOTA","CAMRY","39.02836797","-77.04699371","(39.02836797, -77.04699371)"
"07/26/2020 08:15:00 PM","SAME DIR REAR END","CLEAR","DRY","DUSK","No","NO APPARENT INJURY","SIX OCLOCK","(SPORT) UTILITY VEHICLE","SLOWING OR STOPPING","North","40","2019","HONDA","CRV","39.22930333","-77.23673167","(39.22930333, -77.23673167)"
"07/26/2020 07:14:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","SUSPECTED MINOR INJURY","SIX OCLOCK","PASSENGER CAR","STARTING FROM LANE","West","30","2020","CHEVY","TK","39.10428167","-77.28593167","(39.10428167, -77.28593167)"
"07/25/2020 10:31:00 PM","SINGLE VEHICLE","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","55","2015","NISSAN","PATHFINDER","39.05146","-76.97871333","(39.05146, -76.97871333)"
"07/25/2020 09:30:00 PM","SAME DIR REAR END","N/A","DRY","DARK LIGHTS ON","No","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","40","2019","INFINITY","4S","39.02230671","-76.97725746","(39.02230671, -76.97725746)"
"07/25/2020 04:45:00 PM","SINGLE VEHICLE","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","South","35","2013","MERZ","4S","39.09563667","-77.20069333","(39.09563667, -77.20069333)"
"07/25/2020 01:50:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","Yes","NO APPARENT INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","STARTING FROM LANE","East","35","2018","HYUNDAI","TUCSON","39.01402833","-77.00427167","(39.01402833, -77.00427167)"
"07/25/2020 08:45:00 AM","SAME DIR REAR END","CLOUDY","DRY","DAYLIGHT","No","NO APPARENT INJURY","SIX OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","North","45","2008","HONDA","RIDGELINE","39.12760237","-76.99041358","(39.12760237, -76.99041358)"
"07/25/2020 01:34:00 AM","OTHER","CLEAR","DRY","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","ACCELERATING","West","20","2020","HONDA","4D","39.20374333","-77.236745","(39.20374333, -77.236745)"
"07/24/2020 11:50:00 PM","SINGLE VEHICLE","CLEAR","N/A","DARK LIGHTS ON","Yes","NO APPARENT INJURY","TWELVE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","East","35","2011","TOYT","2H","39.10608167","-77.00126","(39.10608167, -77.00126)"
"07/24/2020 08:24:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","DRY","DARK LIGHTS ON","No","SUSPECTED MINOR INJURY","TWELVE OCLOCK","(SPORT) UTILITY VEHICLE","MOVING CONSTANT SPEED","South","40","2019","MERZ","GLC","39.22995833","-77.26828","(39.22995833, -77.26828)"
"07/24/2020 07:27:00 PM","STRAIGHT MOVEMENT ANGLE","CLEAR","N/A","DAYLIGHT","Yes","NO APPARENT INJURY","ONE OCLOCK","PASSENGER CAR","MOVING CONSTANT SPEED","West","25","2014","NISSAN","ROGUE","39.18249866","-77.26447629","(39.18249866, -77.26447629)"
"07/24/2020 04:30:00 PM","SAME DIR REAR END","CLEAR","DRY","DAYLIGHT","No","POSSIBLE INJURY","TWELVE OCLOCK","PASSENGER CAR","SLOWING OR STOPPING","East","35","2019","TOYOTA","CAMRY","38.96458262","-77.10342735","(38.96458262, -77.10342735)"
